,group,names,scores,logfoldchanges,pvals,pvals_adj
14541,High,IRF9,4.448379,1.0117254,8.652067721888682e-06,9.392384984058307e-05
14835,High,IRF1,3.7648256,1.6044061,0.00016666540897353007,0.0013648818156531618
